Tarikh,Waktu,Negeri,Kawasan,API
18/3/2014,1:00PM,Sabah,Keningau,38
18/3/2014,1:00PM,Sabah,Sandakan,52
19/3/2014,1:00PM,Perlis,Kangar,54
19/3/2014,1:00PM,Kedah,Langkawi,48
19/3/2014,1:00PM,Kedah,Alor Setar,54
19/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",55
19/3/2014,1:00PM,Pulau Pinang,USM,61
19/3/2014,1:00PM,Pulau Pinang,Perai,50
19/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",46
19/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",42
19/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",59
19/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",30
19/3/2014,1:00PM,Perak,Seri Manjung,33
19/3/2014,1:00PM,Perak,Tanjung Malim,41
19/3/2014,1:00PM,Selangor,Pelabuhan Kelang,60
19/3/2014,1:00PM,Selangor,Petaling Jaya,46
19/3/2014,1:00PM,Selangor,Banting,56
19/3/2014,1:00PM,Selangor,Shah Alam,44
19/3/2014,1:00PM,Selangor,Kuala Selangor,51
19/3/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",35
19/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",40
19/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,40
19/3/2014,1:00PM,Wilayah Persekutuan,Labuan,56
19/3/2014,1:00PM,Negeri Sembilan,Nilai,45
19/3/2014,1:00PM,Negeri Sembilan,Seremban,33
19/3/2014,1:00PM,Negeri Sembilan,Port Dickson,32
19/3/2014,1:00PM,Melaka,Bukit Rambai,40
19/3/2014,1:00PM,Melaka,Bandaraya Melaka,30
19/3/2014,1:00PM,Johor,Pasir Gudang,43
19/3/2014,1:00PM,Johor,Larkin Lama,31
19/3/2014,1:00PM,Johor,Muar,34
19/3/2014,1:00PM,Johor,Kota Tinggi,38
19/3/2014,1:00PM,Kelantan,Tanah Merah ,45
19/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",35
19/3/2014,1:00PM,Terengganu,Kemaman,45
19/3/2014,1:00PM,Terengganu,Paka,30
19/3/2014,1:00PM,Terengganu,Kuala Terengganu,25
19/3/2014,1:00PM,Pahang,Jerantut,24
19/3/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",48
19/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",55
19/3/2014,1:00PM,Sarawak,Sibu,60
19/3/2014,1:00PM,Sarawak,Bintulu,41
19/3/2014,1:00PM,Sarawak,Miri,63
19/3/2014,1:00PM,Sarawak,ILP Miri,55
19/3/2014,1:00PM,Sarawak,Sarikei,37
19/3/2014,1:00PM,Sarawak,Limbang,57
19/3/2014,1:00PM,Sarawak,Samarahan,36
19/3/2014,1:00PM,Sarawak,Sri Aman,34
19/3/2014,1:00PM,Sarawak,Kapit,38
19/3/2014,1:00PM,Sabah,Kota Kinabalu,51
19/3/2014,1:00PM,Sabah,Tawau,32
19/3/2014,1:00PM,Sabah,Keningau,30
19/3/2014,1:00PM,Sabah,Sandakan,52
20/3/2014,1:00PM,Perlis,Kangar,61
20/3/2014,1:00PM,Kedah,Langkawi,49
20/3/2014,1:00PM,Kedah,Alor Setar,65
20/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",61
20/3/2014,1:00PM,Pulau Pinang,USM,59
20/3/2014,1:00PM,Pulau Pinang,Perai,50
20/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",50
20/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",73
20/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",50
20/3/2014,1:00PM,Perak,Seri Manjung,50
20/3/2014,1:00PM,Perak,Tanjung Malim,55
20/3/2014,1:00PM,Selangor,Pelabuhan Kelang,51
20/3/2014,1:00PM,Selangor,Petaling Jaya,43
20/3/2014,1:00PM,Selangor,Banting,75
20/3/2014,1:00PM,Selangor,Shah Alam,48
20/3/2014,1:00PM,Selangor,Kuala Selangor,47
20/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",53
20/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,62
20/3/2014,1:00PM,Wilayah Persekutuan,Labuan,51
20/3/2014,1:00PM,Negeri Sembilan,Nilai,60
20/3/2014,1:00PM,Negeri Sembilan,Seremban,38
20/3/2014,1:00PM,Negeri Sembilan,Port Dickson,47
20/3/2014,1:00PM,Melaka,Bukit Rambai,51
20/3/2014,1:00PM,Melaka,Bandaraya Melaka,60
20/3/2014,1:00PM,Johor,Pasir Gudang,33
20/3/2014,1:00PM,Johor,Larkin Lama,34
20/3/2014,1:00PM,Johor,Muar,28
20/3/2014,1:00PM,Johor,Kota Tinggi,34
20/3/2014,1:00PM,Kelantan,Tanah Merah ,57
20/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",54
20/3/2014,1:00PM,Terengganu,Kemaman,51
20/3/2014,1:00PM,Terengganu,Paka,32
20/3/2014,1:00PM,Terengganu,Kuala Terengganu,29
20/3/2014,1:00PM,Pahang,Jerantut,39
20/3/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",50
20/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",53
20/3/2014,1:00PM,Sarawak,Sibu,35
20/3/2014,1:00PM,Sarawak,Bintulu,40
20/3/2014,1:00PM,Sarawak,ILP Miri,51
20/3/2014,1:00PM,Sarawak,Sarikei,26
20/3/2014,1:00PM,Sarawak,Limbang,35
20/3/2014,1:00PM,Sarawak,Samarahan,38
20/3/2014,1:00PM,Sarawak,Sri Aman,30
20/3/2014,1:00PM,Sarawak,Kapit,23
20/3/2014,1:00PM,Sabah,Kota Kinabalu,37
20/3/2014,1:00PM,Sabah,Keningau,34
20/3/2014,1:00PM,Sabah,Sandakan,50
21/3/2014,1:00PM,Perlis,Kangar,70
21/3/2014,1:00PM,Kedah,Langkawi,53
21/3/2014,1:00PM,Kedah,Alor Setar,72
21/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",65
21/3/2014,1:00PM,Pulau Pinang,USM,64
21/3/2014,1:00PM,Pulau Pinang,Perai,60
21/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",59
21/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",59
21/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",68
21/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",39
21/3/2014,1:00PM,Perak,Seri Manjung,53
21/3/2014,1:00PM,Perak,Tanjung Malim,30
21/3/2014,1:00PM,Selangor,Pelabuhan Kelang,63
21/3/2014,1:00PM,Selangor,Petaling Jaya,55
21/3/2014,1:00PM,Selangor,Banting,75
21/3/2014,1:00PM,Selangor,Shah Alam,53
21/3/2014,1:00PM,Selangor,Kuala Selangor,40
21/3/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",45
21/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",48
21/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,80
21/3/2014,1:00PM,Wilayah Persekutuan,Labuan,49
21/3/2014,1:00PM,Negeri Sembilan,Nilai,70
21/3/2014,1:00PM,Negeri Sembilan,Seremban,68
21/3/2014,1:00PM,Negeri Sembilan,Port Dickson,54
21/3/2014,1:00PM,Melaka,Bukit Rambai,59
21/3/2014,1:00PM,Melaka,Bandaraya Melaka,72
21/3/2014,1:00PM,Johor,Pasir Gudang,55
21/3/2014,1:00PM,Johor,Larkin Lama,50
21/3/2014,1:00PM,Johor,Muar,35
21/3/2014,1:00PM,Johor,Kota Tinggi,33
21/3/2014,1:00PM,Kelantan,Tanah Merah ,53
21/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",51
21/3/2014,1:00PM,Terengganu,Kemaman,58
21/3/2014,1:00PM,Terengganu,Paka,31
21/3/2014,1:00PM,Terengganu,Kuala Terengganu,28
21/3/2014,1:00PM,Pahang,Jerantut,30
21/3/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",49
21/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",60
21/3/2014,1:00PM,Sarawak,Kuching,40
21/3/2014,1:00PM,Sarawak,Sibu,50
21/3/2014,1:00PM,Sarawak,Bintulu,46
21/3/2014,1:00PM,Sarawak,Miri,77
21/3/2014,1:00PM,Sarawak,ILP Miri,60
21/3/2014,1:00PM,Sarawak,Sarikei,39
21/3/2014,1:00PM,Sarawak,Limbang,33
21/3/2014,1:00PM,Sarawak,Samarahan,42
21/3/2014,1:00PM,Sarawak,Sri Aman,44
21/3/2014,1:00PM,Sarawak,Kapit,29
21/3/2014,1:00PM,Sabah,Kota Kinabalu,40
21/3/2014,1:00PM,Sabah,Tawau,35
21/3/2014,1:00PM,Sabah,Keningau,36
21/3/2014,1:00PM,Sabah,Sandakan,37
22/3/2014,1:00PM,Perlis,Kangar,64
22/3/2014,1:00PM,Kedah,Langkawi,66
22/3/2014,1:00PM,Kedah,Alor Setar,63
22/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",62
22/3/2014,1:00PM,Pulau Pinang,USM,71
22/3/2014,1:00PM,Pulau Pinang,Perai,77
22/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",58
22/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",54
22/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",67
22/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",56
22/3/2014,1:00PM,Perak,Seri Manjung,46
22/3/2014,1:00PM,Perak,Tanjung Malim,54
22/3/2014,1:00PM,Selangor,Pelabuhan Kelang,60
22/3/2014,1:00PM,Selangor,Petaling Jaya,55
22/3/2014,1:00PM,Selangor,Banting,79
22/3/2014,1:00PM,Selangor,Shah Alam,70
22/3/2014,1:00PM,Selangor,Kuala Selangor,50
22/3/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",52
22/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",51
22/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,59
22/3/2014,1:00PM,Wilayah Persekutuan,Labuan,43
22/3/2014,1:00PM,Negeri Sembilan,Nilai,59
22/3/2014,1:00PM,Negeri Sembilan,Seremban,54
22/3/2014,1:00PM,Negeri Sembilan,Port Dickson,87
22/3/2014,1:00PM,Melaka,Bukit Rambai,55
22/3/2014,1:00PM,Melaka,Bandaraya Melaka,53
22/3/2014,1:00PM,Johor,Pasir Gudang,44
22/3/2014,1:00PM,Johor,Larkin Lama,42
22/3/2014,1:00PM,Johor,Muar,58
22/3/2014,1:00PM,Johor,Kota Tinggi,31
22/3/2014,1:00PM,Kelantan,Tanah Merah ,57
22/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",44
22/3/2014,1:00PM,Terengganu,Kemaman,43
22/3/2014,1:00PM,Terengganu,Paka,27
22/3/2014,1:00PM,Terengganu,Kuala Terengganu,24
22/3/2014,1:00PM,Pahang,Jerantut,37
22/3/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",50
22/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",54
22/3/2014,1:00PM,Sarawak,Kuching,38
22/3/2014,1:00PM,Sarawak,Sibu,49
22/3/2014,1:00PM,Sarawak,Bintulu,36
22/3/2014,1:00PM,Sarawak,Miri,57
22/3/2014,1:00PM,Sarawak,ILP Miri,56
22/3/2014,1:00PM,Sarawak,Sarikei,38
22/3/2014,1:00PM,Sarawak,Limbang,35
22/3/2014,1:00PM,Sarawak,Samarahan,41
22/3/2014,1:00PM,Sarawak,Sri Aman,38
22/3/2014,1:00PM,Sarawak,Kapit,42
22/3/2014,1:00PM,Sabah,Kota Kinabalu,36
22/3/2014,1:00PM,Sabah,Tawau,36
22/3/2014,1:00PM,Sabah,Keningau,34
22/3/2014,1:00PM,Sabah,Sandakan,32
23/3/2014,1:00PM,Perlis,Kangar,60
23/3/2014,1:00PM,Kedah,Langkawi,47
23/3/2014,1:00PM,Kedah,Alor Setar,57
23/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",61
23/3/2014,1:00PM,Pulau Pinang,USM,58
23/3/2014,1:00PM,Pulau Pinang,Perai,61
23/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",55
23/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",52
23/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",61
23/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",52
23/3/2014,1:00PM,Perak,Seri Manjung,46
23/3/2014,1:00PM,Perak,Tanjung Malim,52
23/3/2014,1:00PM,Selangor,Pelabuhan Kelang,71
23/3/2014,1:00PM,Selangor,Petaling Jaya,52
23/3/2014,1:00PM,Selangor,Banting,69
23/3/2014,1:00PM,Selangor,Shah Alam,55
23/3/2014,1:00PM,Selangor,Kuala Selangor,45
23/3/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",53
23/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",54
23/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,51
23/3/2014,1:00PM,Wilayah Persekutuan,Labuan,47
23/3/2014,1:00PM,Negeri Sembilan,Nilai,50
23/3/2014,1:00PM,Negeri Sembilan,Seremban,45
23/3/2014,1:00PM,Negeri Sembilan,Port Dickson,52
23/3/2014,1:00PM,Melaka,Bukit Rambai,57
23/3/2014,1:00PM,Melaka,Bandaraya Melaka,46
23/3/2014,1:00PM,Johor,Pasir Gudang,45
23/3/2014,1:00PM,Johor,Larkin Lama,47
23/3/2014,1:00PM,Johor,Muar,51
23/3/2014,1:00PM,Johor,Kota Tinggi,35
23/3/2014,1:00PM,Kelantan,Tanah Merah ,50
23/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",41
23/3/2014,1:00PM,Terengganu,Kemaman,50
23/3/2014,1:00PM,Terengganu,Paka,44
23/3/2014,1:00PM,Terengganu,Kuala Terengganu,22
23/3/2014,1:00PM,Pahang,Jerantut,31
23/3/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",39
23/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",68
23/3/2014,1:00PM,Sarawak,Kuching,30
23/3/2014,1:00PM,Sarawak,Sibu,54
23/3/2014,1:00PM,Sarawak,Bintulu,32
23/3/2014,1:00PM,Sarawak,Miri,51
23/3/2014,1:00PM,Sarawak,ILP Miri,57
23/3/2014,1:00PM,Sarawak,Sarikei,48
23/3/2014,1:00PM,Sarawak,Limbang,27
23/3/2014,1:00PM,Sarawak,Samarahan,42
23/3/2014,1:00PM,Sarawak,Sri Aman,43
23/3/2014,1:00PM,Sabah,Kota Kinabalu,32
23/3/2014,1:00PM,Sabah,Tawau,35
23/3/2014,1:00PM,Sabah,Keningau,34
23/3/2014,1:00PM,Sabah,Sandakan,39
24/3/2014,1:00PM,Perlis,Kangar,55
24/3/2014,1:00PM,Kedah,Langkawi,33
24/3/2014,1:00PM,Kedah,Alor Setar,46
24/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",51
24/3/2014,1:00PM,Pulau Pinang,USM,79
24/3/2014,1:00PM,Pulau Pinang,Perai,68
24/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",52
24/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",50
24/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",60
24/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",46
24/3/2014,1:00PM,Perak,Seri Manjung,45
24/3/2014,1:00PM,Perak,Tanjung Malim,44
24/3/2014,1:00PM,Selangor,Pelabuhan Kelang,49
24/3/2014,1:00PM,Selangor,Petaling Jaya,36
24/3/2014,1:00PM,Selangor,Banting,51
24/3/2014,1:00PM,Selangor,Shah Alam,45
24/3/2014,1:00PM,Selangor,Kuala Selangor,63
24/3/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",33
24/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",30
24/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,33
24/3/2014,1:00PM,Wilayah Persekutuan,Labuan,51
24/3/2014,1:00PM,Negeri Sembilan,Nilai,42
24/3/2014,1:00PM,Negeri Sembilan,Seremban,37
24/3/2014,1:00PM,Negeri Sembilan,Port Dickson,47
24/3/2014,1:00PM,Melaka,Bukit Rambai,46
24/3/2014,1:00PM,Melaka,Bandaraya Melaka,37
24/3/2014,1:00PM,Johor,Pasir Gudang,39
24/3/2014,1:00PM,Johor,Larkin Lama,35
24/3/2014,1:00PM,Johor,Muar,45
24/3/2014,1:00PM,Johor,Kota Tinggi,41
24/3/2014,1:00PM,Kelantan,Tanah Merah ,35
24/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",18
24/3/2014,1:00PM,Terengganu,Kemaman,45
24/3/2014,1:00PM,Terengganu,Paka,36
24/3/2014,1:00PM,Terengganu,Kuala Terengganu,26
24/3/2014,1:00PM,Pahang,Jerantut,27
24/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",57
24/3/2014,1:00PM,Sarawak,Kuching,30
24/3/2014,1:00PM,Sarawak,Sibu,55
24/3/2014,1:00PM,Sarawak,Bintulu,38
24/3/2014,1:00PM,Sarawak,Miri,45
24/3/2014,1:00PM,Sarawak,ILP Miri,27
24/3/2014,1:00PM,Sarawak,Sarikei,43
24/3/2014,1:00PM,Sarawak,Limbang,35
24/3/2014,1:00PM,Sarawak,Samarahan,48
24/3/2014,1:00PM,Sarawak,Sri Aman,45
24/3/2014,1:00PM,Sarawak,Kapit,20
24/3/2014,1:00PM,Sabah,Kota Kinabalu,50
24/3/2014,1:00PM,Sabah,Tawau,30
24/3/2014,1:00PM,Sabah,Keningau,32
24/3/2014,1:00PM,Sabah,Sandakan,37
25/3/2014,1:00PM,Perlis,Kangar,54
25/3/2014,1:00PM,Kedah,Langkawi,40
25/3/2014,1:00PM,Kedah,Alor Setar,46
25/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",53
25/3/2014,1:00PM,Pulau Pinang,USM,74
25/3/2014,1:00PM,Pulau Pinang,Perai,70
25/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",50
25/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",55
25/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",71
25/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",39
25/3/2014,1:00PM,Perak,Seri Manjung,53
25/3/2014,1:00PM,Perak,Tanjung Malim,54
25/3/2014,1:00PM,Selangor,Pelabuhan Kelang,70
25/3/2014,1:00PM,Selangor,Petaling Jaya,42
25/3/2014,1:00PM,Selangor,Banting,58
25/3/2014,1:00PM,Selangor,Shah Alam,44
25/3/2014,1:00PM,Selangor,Kuala Selangor,57
25/3/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",34
25/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",55
25/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,38
25/3/2014,1:00PM,Wilayah Persekutuan,Labuan,42
25/3/2014,1:00PM,Negeri Sembilan,Nilai,41
25/3/2014,1:00PM,Negeri Sembilan,Seremban,31
25/3/2014,1:00PM,Negeri Sembilan,Port Dickson,46
25/3/2014,1:00PM,Melaka,Bukit Rambai,51
25/3/2014,1:00PM,Melaka,Bandaraya Melaka,44
25/3/2014,1:00PM,Johor,Pasir Gudang,47
25/3/2014,1:00PM,Johor,Larkin Lama,40
25/3/2014,1:00PM,Johor,Muar,50
25/3/2014,1:00PM,Johor,Kota Tinggi,32
25/3/2014,1:00PM,Kelantan,Tanah Merah ,43
25/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",32
25/3/2014,1:00PM,Terengganu,Kemaman,53
25/3/2014,1:00PM,Terengganu,Paka,42
25/3/2014,1:00PM,Terengganu,Kuala Terengganu,26
25/3/2014,1:00PM,Pahang,Jerantut,29
25/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",54
25/3/2014,1:00PM,Sarawak,Kuching,34
25/3/2014,1:00PM,Sarawak,Sibu,44
25/3/2014,1:00PM,Sarawak,Bintulu,35
25/3/2014,1:00PM,Sarawak,Miri,43
25/3/2014,1:00PM,Sarawak,ILP Miri,32
25/3/2014,1:00PM,Sarawak,Sarikei,47
25/3/2014,1:00PM,Sarawak,Limbang,29
25/3/2014,1:00PM,Sarawak,Samarahan,41
25/3/2014,1:00PM,Sarawak,Sri Aman,41
25/3/2014,1:00PM,Sarawak,Kapit,24
25/3/2014,1:00PM,Sabah,Kota Kinabalu,42
25/3/2014,1:00PM,Sabah,Tawau,19
25/3/2014,1:00PM,Sabah,Keningau,38
25/3/2014,1:00PM,Sabah,Sandakan,20
26/3/2014,1:00PM,Perlis,Kangar,55
26/3/2014,1:00PM,Kedah,Langkawi,32
26/3/2014,1:00PM,Kedah,Alor Setar,52
26/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",61
26/3/2014,1:00PM,Pulau Pinang,USM,71
26/3/2014,1:00PM,Pulau Pinang,Perai,72
26/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",58
26/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",53
26/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",79
26/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",55
26/3/2014,1:00PM,Perak,Seri Manjung,59
26/3/2014,1:00PM,Perak,Tanjung Malim,49
26/3/2014,1:00PM,Selangor,Pelabuhan Kelang,62
26/3/2014,1:00PM,Selangor,Petaling Jaya,47
26/3/2014,1:00PM,Selangor,Banting,89
26/3/2014,1:00PM,Selangor,Shah Alam,61
26/3/2014,1:00PM,Selangor,Kuala Selangor,44
26/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",50
26/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,71
26/3/2014,1:00PM,Wilayah Persekutuan,Labuan,36
26/3/2014,1:00PM,Negeri Sembilan,Nilai,48
26/3/2014,1:00PM,Negeri Sembilan,Seremban,45
26/3/2014,1:00PM,Negeri Sembilan,Port Dickson,48
26/3/2014,1:00PM,Melaka,Bandaraya Melaka,46
26/3/2014,1:00PM,Johor,Pasir Gudang,40
26/3/2014,1:00PM,Johor,Larkin Lama,32
26/3/2014,1:00PM,Johor,Muar,51
26/3/2014,1:00PM,Johor,Kota Tinggi,35
26/3/2014,1:00PM,Kelantan,Tanah Merah ,45
26/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",32
26/3/2014,1:00PM,Terengganu,Kemaman,54
26/3/2014,1:00PM,Terengganu,Paka,42
26/3/2014,1:00PM,Terengganu,Kuala Terengganu,24
26/3/2014,1:00PM,Pahang,Jerantut,23
26/3/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",38
26/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",55
26/3/2014,1:00PM,Sarawak,Kuching,43
26/3/2014,1:00PM,Sarawak,Sibu,57
26/3/2014,1:00PM,Sarawak,Bintulu,54
26/3/2014,1:00PM,Sarawak,Miri,56
26/3/2014,1:00PM,Sarawak,ILP Miri,71
26/3/2014,1:00PM,Sarawak,Sarikei,32
26/3/2014,1:00PM,Sarawak,Limbang,33
26/3/2014,1:00PM,Sarawak,Samarahan,40
26/3/2014,1:00PM,Sarawak,Sri Aman,28
26/3/2014,1:00PM,Sarawak,Kapit,35
26/3/2014,1:00PM,Sabah,Kota Kinabalu,27
26/3/2014,1:00PM,Sabah,Tawau,20
26/3/2014,1:00PM,Sabah,Keningau,29
26/3/2014,1:00PM,Sabah,Sandakan,23
27/3/2014,1:00PM,Perlis,Kangar,54
27/3/2014,1:00PM,Kedah,Langkawi,40
27/3/2014,1:00PM,Kedah,Alor Setar,56
27/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",62
27/3/2014,1:00PM,Pulau Pinang,USM,74
27/3/2014,1:00PM,Pulau Pinang,Perai,70
27/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",59
27/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",58
27/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",61
27/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",63
27/3/2014,1:00PM,Perak,Seri Manjung,68
27/3/2014,1:00PM,Perak,Tanjung Malim,54
27/3/2014,1:00PM,Selangor,Pelabuhan Kelang,66
27/3/2014,1:00PM,Selangor,Petaling Jaya,57
27/3/2014,1:00PM,Selangor,Banting,63
27/3/2014,1:00PM,Selangor,Shah Alam,60
27/3/2014,1:00PM,Selangor,Kuala Selangor,76
27/3/2014,1:00PM,Wilayah Persekutuan,"Batu Muda,Kuala Lumpur",48
27/3/2014,1:00PM,Wilayah Persekutuan,"Cheras,Kuala Lumpur",39
27/3/2014,1:00PM,Wilayah Persekutuan,Putrajaya,68
27/3/2014,1:00PM,Wilayah Persekutuan,Labuan,37
27/3/2014,1:00PM,Negeri Sembilan,Nilai,67
27/3/2014,1:00PM,Negeri Sembilan,Seremban,45
27/3/2014,1:00PM,Negeri Sembilan,Port Dickson,56
27/3/2014,1:00PM,Melaka,Bukit Rambai,51
27/3/2014,1:00PM,Melaka,Bandaraya Melaka,49
27/3/2014,1:00PM,Johor,Pasir Gudang,41
27/3/2014,1:00PM,Johor,Larkin Lama,37
27/3/2014,1:00PM,Johor,Muar,42
27/3/2014,1:00PM,Johor,Kota Tinggi,31
27/3/2014,1:00PM,Kelantan,Tanah Merah ,43
27/3/2014,1:00PM,Kelantan,"SMK Tanjung Chat, Kota Bharu",30
27/3/2014,1:00PM,Terengganu,Kemaman,56
27/3/2014,1:00PM,Terengganu,Paka,49
27/3/2014,1:00PM,Terengganu,Kuala Terengganu,24
27/3/2014,1:00PM,Pahang,Jerantut,26
27/3/2014,1:00PM,Pahang,"Indera Mahkota, Kuantan",42
27/3/2014,1:00PM,Pahang,"Balok Baru, Kuantan",51
27/3/2014,1:00PM,Sarawak,Kuching,37
27/3/2014,1:00PM,Sarawak,Sibu,53
27/3/2014,1:00PM,Sarawak,Bintulu,21
27/3/2014,1:00PM,Sarawak,Miri,28
27/3/2014,1:00PM,Sarawak,ILP Miri,35
27/3/2014,1:00PM,Sarawak,Sarikei,25
27/3/2014,1:00PM,Sarawak,Limbang,30
27/3/2014,1:00PM,Sarawak,Samarahan,42
27/3/2014,1:00PM,Sarawak,Sri Aman,34
27/3/2014,1:00PM,Sarawak,Kapit,29
27/3/2014,1:00PM,Sabah,Kota Kinabalu,28
27/3/2014,1:00PM,Sabah,Tawau,19
27/3/2014,1:00PM,Sabah,Keningau,22
27/3/2014,1:00PM,Sabah,Sandakan,29
28/3/2014,1:00PM,Perlis,Kangar,56
28/3/2014,1:00PM,Kedah,Langkawi,36
28/3/2014,1:00PM,Kedah,Alor Setar,59
28/3/2014,1:00PM,Kedah,"Bakar Arang, Sg. Petani",63
28/3/2014,1:00PM,Pulau Pinang,USM,71
28/3/2014,1:00PM,Pulau Pinang,Perai,83
28/3/2014,1:00PM,Pulau Pinang,"Seberang Jaya 2, Perai",61
28/3/2014,1:00PM,Perak,"Jalan Tasek, Ipoh",60
28/3/2014,1:00PM,Perak,"S K Jalan Pegoh, Ipoh",85
28/3/2014,1:00PM,Perak,"Kg. Air Putih, Taiping",54
